,Date,Open,High,Low,Close,Adj Close,Volume,rt,rts,sigma**2
91,2000/5/12,1407.810059,1430.130005,1407.810059,1420.959961,1420.959961,858200000.0,0.009297325,8.64402e-05,0.02488184381429195
92,2000/5/15,1420.959961,1452.390015,1416.540039,1452.359985,1452.359985,854600000.0,0.021857137000000002,0.000477734,0.02535957825212872
93,2000/5/16,1452.359985,1470.400024,1450.76001,1466.040039,1466.040039,955500000.0,0.009375106,8.78926e-05,0.025447470864639957
94,2000/5/17,1466.040039,1466.040039,1441.670044,1447.800049,1447.800049,820500000.0,-0.012519718,0.000156743,0.02560421420343948
95,2000/5/18,1447.800049,1458.040039,1436.589966,1437.209961,1437.209961,807900000.0,-0.00734149,5.38975e-05,0.02565811167885958
96,2000/5/19,1437.209961,1437.209961,1401.73999,1406.949951,1406.949951,853700000.0,-0.021279501,0.00045281699999999994,0.02611092884166858
97,2000/5/22,1406.949951,1410.550049,1368.72998,1400.719971,1400.719971,869000000.0,-0.004437837,1.96944e-05,0.02613062323890715
98,2000/5/23,1400.719971,1403.77002,1373.430054,1373.859985,1373.859985,869900000.0,-0.019362083999999998,0.00037489,0.026505513535730205
99,2000/5/24,1373.859985,1401.75,1361.089966,1399.050049,1399.050049,1152300000.0,0.018169183999999998,0.00033011900000000003,0.02683563278295606
100,2000/5/25,1399.050049,1411.650024,1373.930054,1381.52002,1381.52002,984500000.0,-0.012609113,0.00015899,0.02699462251360283
101,2000/5/26,1381.52002,1391.420044,1369.75,1378.02002,1378.02002,722600000.0,-0.002536656,6.43462e-06,0.027001057137265166
102,2000/5/30,1378.02002,1422.449951,1378.02002,1422.449951,1422.449951,844200000.0,0.031733002,0.001006983,0.02800804055319717
103,2000/5/31,1422.439941,1434.48999,1415.5,1420.599976,1420.599976,960500000.0,-0.001301402,1.69365e-06,0.028009734200362773
104,2000/6/1,1420.599976,1448.810059,1420.599976,1448.810059,1448.810059,960100000.0,0.01966327,0.000386644,0.02839637838745567
105,2000/6/2,1448.810059,1483.22998,1448.810059,1477.26001,1477.26001,1162400000.0,0.019446457,0.000378165,0.02877454307730852
106,2000/6/5,1477.26001,1477.280029,1464.680054,1467.630005,1467.630005,838600000.0,-0.006540169,4.27738e-05,0.028817316887857082
107,2000/6/6,1467.630005,1471.359985,1454.73999,1457.839966,1457.839966,950100000.0,-0.006692993,4.4796199999999996e-05,0.02886211304315513
108,2000/6/7,1457.839966,1474.640015,1455.060059,1471.359985,1471.359985,854600000.0,0.009231268,8.521629999999999e-05,0.028947329352042955
109,2000/6/8,1471.359985,1475.650024,1456.48999,1461.670044,1461.670044,854300000.0,-0.006607485,4.36589e-05,0.02899098821006818
110,2000/6/9,1461.670044,1472.670044,1454.959961,1456.949951,1456.949951,786000000.0,-0.003234472,1.04618e-05,0.029001450019186966
111,2000/6/12,1456.949951,1462.930054,1445.98999,1446.0,1446.0,774100000.0,-0.007544052,5.69127e-05,0.02905836273976567
112,2000/6/13,1446,1470.420044,1442.380005,1469.439941,1469.439941,935900000.0,0.016080212,0.000258573,0.029316935957730612
113,2000/6/14,1469.439941,1483.619995,1467.709961,1470.540039,1470.540039,929700000.0,0.0007483710000000001,5.60059e-07,0.029317496016884253
114,2000/6/15,1470.540039,1482.040039,1464.619995,1478.72998,1478.72998,1011400000.0,0.005553891,3.08457e-05,0.029348341722124135
115,2000/6/16,1478.72998,1480.77002,1460.420044,1464.459961,1464.459961,1250800000.0,-0.009697051,9.403280000000001e-05,0.029442374520220735
116,2000/6/19,1464.459961,1488.930054,1459.050049,1486.0,1486.0,921700000.0,0.014601399,0.000213201,0.029655575372977937
117,2000/6/20,1486,1487.319946,1470.180054,1475.949951,1475.949951,1031500000.0,-0.006786129,4.60515e-05,0.02970162691978258
118,2000/6/21,1475.949951,1482.189941,1468.0,1479.130005,1479.130005,1009600000.0,0.0021522629999999997,4.63224e-06,0.029706259155803747
119,2000/6/22,1479.130005,1479.130005,1448.030029,1452.180054,1452.180054,1022700000.0,-0.018388168,0.000338125,0.030044383878199972
120,2000/6/23,1452.180054,1459.939941,1438.310059,1441.47998,1441.47998,847600000.0,-0.007395563000000001,5.4694399999999996e-05,0.03009907823028694
121,2000/6/26,1441.47998,1459.660034,1441.47998,1455.310059,1455.310059,889000000.0,0.009548626999999999,9.117629999999999e-05,0.03019025450787207
122,2000/6/27,1455.310059,1463.349976,1450.550049,1450.550049,1450.550049,1042500000.0,-0.003276148,1.0733099999999999e-05,0.030200987653589976
123,2000/6/28,1450.550049,1467.630005,1450.550049,1454.819946,1454.819946,1095100000.0,0.002939316,8.639580000000001e-06,0.030209627232137833
124,2000/6/29,1454.819946,1455.140015,1434.630005,1442.390015,1442.390015,1110900000.0,-0.008580674,7.362800000000001e-05,0.03028325519843211
125,2000/6/30,1442.390015,1454.680054,1438.709961,1454.599976,1454.599976,1459700000.0,0.008429461999999999,7.10558e-05,0.030354311028041554
126,2000/7/3,1454.599976,1469.579956,1450.849976,1469.540039,1469.540039,451900000.0,0.010218521,0.00010441799999999999,0.030458729199468994
127,2000/7/5,1469.540039,1469.540039,1442.449951,1446.22998,1446.22998,1019300000.0,-0.015989296,0.00025565799999999997,0.03071438678604461
128,2000/7/6,1446.22998,1461.650024,1439.560059,1456.670044,1456.670044,947300000.0,0.007192881999999999,5.1737600000000004e-05,0.030766124337510536
129,2000/7/7,1456.670044,1484.119995,1456.670044,1478.900024,1478.900024,931700000.0,0.015145545,0.000229388,0.03099551187085756
130,2000/7/10,1478.900024,1486.560059,1474.76001,1475.619995,1475.619995,838700000.0,-0.002220347,4.92994e-06,0.03100044181165797
131,2000/7/11,1475.619995,1488.77002,1470.47998,1480.880005,1480.880005,980500000.0,0.003558272,1.2661300000000002e-05,0.031013103111283954
132,2000/7/12,1480.880005,1497.689941,1480.880005,1492.920044,1492.920044,1001200000.0,0.008097454,6.55688e-05,0.03107867187256607
133,2000/7/13,1492.920044,1501.390015,1489.650024,1495.839966,1495.839966,1026800000.0,0.001953936,3.81787e-06,0.031082489738458167
134,2000/7/14,1495.839966,1509.98999,1494.560059,1509.97998,1509.97998,960600000.0,0.009408493,8.851969999999999e-05,0.031171009478989216
135,2000/7/17,1509.97998,1517.319946,1505.26001,1510.48999,1510.48999,906000000.0,0.00033770199999999995,1.14043e-07,0.03117112352163002
136,2000/7/18,1510.48999,1510.48999,1491.349976,1493.73999,1493.73999,908300000.0,-0.011151059,0.000124346,0.0312954696384515
137,2000/7/19,1493.73999,1495.630005,1479.920044,1481.959961,1481.959961,909400000.0,-0.007917526,6.26872e-05,0.031358156856412175
138,2000/7/20,1481.959961,1501.920044,1481.959961,1495.569946,1495.569946,1064600000.0,0.009141859,8.357360000000001e-05,0.03144173044238806
139,2000/7/21,1495.569946,1495.569946,1477.910034,1480.189941,1480.189941,968300000.0,-0.010336951,0.00010685299999999999,0.03154858299836446
140,2000/7/24,1480.189941,1485.880005,1463.800049,1464.290039,1464.290039,880300000.0,-0.010799908,0.00011663799999999999,0.031665221011172924
141,2000/7/25,1464.290039,1476.22998,1464.290039,1474.469971,1474.469971,969400000.0,0.006928074,4.79982e-05,0.0317132192205224
142,2000/7/26,1474.469971,1474.469971,1452.420044,1452.420044,1452.420044,1235800000.0,-0.015067421999999999,0.000227027,0.031940246426248486
143,2000/7/27,1452.420044,1464.910034,1445.329956,1449.619995,1449.619995,1156400000.0,-0.001929711,3.7237900000000004e-06,0.031943970210792004
144,2000/7/28,1449.619995,1456.680054,1413.890015,1419.890015,1419.890015,980000000.0,-0.020722035,0.000429403,0.032373372945333226
145,2000/7/31,1419.890015,1437.650024,1418.709961,1430.829956,1430.829956,952600000.0,0.00767525,5.8909499999999996e-05,0.032432282407895724
146,2000/8/1,1430.829956,1443.540039,1428.959961,1438.099976,1438.099976,938700000.0,0.005068116,2.56858e-05,0.03245796820768518
147,2000/8/2,1438.099976,1451.589966,1433.48999,1438.699951,1438.699951,994500000.0,0.00041711300000000004,1.7398299999999998e-07,0.03245814219093995
148,2000/8/3,1438.699951,1454.189941,1425.430054,1452.560059,1452.560059,1095600000.0,0.009587664000000001,9.19233e-05,0.032550065491916844
149,2000/8/4,1452.560059,1462.930054,1451.310059,1462.930054,1462.930054,956000000.0,0.0071137530000000004,5.06055e-05,0.03260067097366185
150,2000/8/7,1462.930054,1480.800049,1460.719971,1479.319946,1479.319946,854800000.0,0.011141175,0.000124126,0.032724796754042475
151,2000/8/8,1479.319946,1484.52002,1472.609985,1482.800049,1482.800049,992200000.0,0.002349739,5.5212699999999996e-06,0.032730318027410596
152,2000/8/9,1482.800049,1490.329956,1471.160034,1472.869995,1472.869995,1054000000.0,-0.00671935,4.5149700000000006e-05,0.03277546769183309
153,2000/8/10,1472.869995,1475.150024,1459.890015,1460.25,1460.25,940800000.0,-0.008605221,7.40498e-05,0.032849517520291936
154,2000/8/11,1460.25,1475.719971,1453.060059,1471.839966,1471.839966,835500000.0,0.007905642,6.24992e-05,0.0329120166957241
155,2000/8/14,1471.839966,1491.640015,1468.560059,1491.560059,1491.560059,783800000.0,0.013309296000000002,0.000177137,0.033089154055739714
156,2000/8/15,1491.560059,1493.119995,1482.73999,1484.430054,1484.430054,895900000.0,-0.004791695,2.29603e-05,0.03311211439671274
157,2000/8/16,1484.430054,1496.089966,1475.73999,1479.849976,1479.849976,929800000.0,-0.0030901809999999996,9.54922e-06,0.0331216636153255
158,2000/8/17,1479.849976,1499.319946,1479.849976,1496.069946,1496.069946,922400000.0,0.010900918999999998,0.00011883,0.03324049365037006
159,2000/8/18,1496.069946,1499.469971,1488.98999,1491.719971,1491.719971,821400000.0,-0.002911837,8.478789999999998e-06,0.03324897244508463
160,2000/8/21,1491.719971,1502.839966,1491.130005,1499.47998,1499.47998,731600000.0,0.0051885709999999995,2.6921300000000003e-05,0.03327589371410667
161,2000/8/22,1499.47998,1508.449951,1497.420044,1498.130005,1498.130005,818800000.0,-0.0009007010000000001,8.11262e-07,0.03327670497639807
162,2000/8/23,1498.130005,1507.199951,1489.52002,1505.969971,1505.969971,871000000.0,0.005219523,2.72434e-05,0.0333039483967456
163,2000/8/24,1505.969971,1511.160034,1501.25,1508.310059,1508.310059,837100000.0,0.0015526679999999999,2.41078e-06,0.033306359174663826
164,2000/8/25,1508.310059,1513.469971,1505.089966,1506.449951,1506.449951,685600000.0,-0.001234001,1.52276e-06,0.033307881933131826
165,2000/8/28,1506.449951,1523.949951,1506.449951,1514.089966,1514.089966,733600000.0,0.005058719000000001,2.55906e-05,0.033333472571052784
166,2000/8/29,1514.089966,1514.810059,1505.459961,1509.839966,1509.839966,795600000.0,-0.0028109140000000003,7.90123e-06,0.03334137380856818
167,2000/8/30,1509.839966,1510.48999,1500.089966,1502.589966,1502.589966,818400000.0,-0.004813399,2.31688e-05,0.03336454261850138
168,2000/8/31,1502.589966,1525.209961,1502.589966,1517.680054,1517.680054,1056600000.0,0.009992625,9.985260000000001e-05,0.03346439517289201
169,2000/9/1,1517.680054,1530.089966,1515.530029,1520.77002,1520.77002,767700000.0,0.00203391,4.13679e-06,0.03346853196278011
170,2000/9/5,1520.77002,1520.77002,1504.209961,1507.079956,1507.079956,838500000.0,-0.009042824,8.177270000000001e-05,0.03355030462867509
171,2000/9/6,1507.079956,1512.609985,1492.119995,1492.25,1492.25,995100000.0,-0.009888926999999999,9.77909e-05,0.03364809550588642
172,2000/9/7,1492.25,1505.339966,1492.25,1502.51001,1502.51001,985500000.0,0.006852001999999999,4.6949899999999996e-05,0.03369504543729442
173,2000/9/8,1502.51001,1502.51001,1489.880005,1494.5,1494.5,961000000.0,-0.005345346999999999,2.85727e-05,0.033723618171844834
174,2000/9/11,1494.5,1506.76001,1483.01001,1489.26001,1489.26001,899300000.0,-0.003512344,1.2336600000000001e-05,0.03373595473221917
175,2000/9/12,1489.26001,1496.930054,1479.670044,1481.98999,1481.98999,991200000.0,-0.0048935870000000005,2.3947199999999997e-05,0.03375990192594574
176,2000/9/13,1481.98999,1487.449951,1473.609985,1484.910034,1484.910034,1068300000.0,0.001968415,3.87466e-06,0.03376377658355796
177,2000/9/14,1484.910034,1494.160034,1476.72998,1480.869995,1480.869995,1014000000.0,-0.002724438,7.4225600000000005e-06,0.033771199145973804
178,2000/9/15,1480.869995,1480.959961,1460.219971,1465.810059,1465.810059,1268400000.0,-0.010221719,0.000104484,0.03387568268528877
179,2000/9/18,1465.810059,1467.77002,1441.920044,1444.51001,1444.51001,962500000.0,-0.01463786,0.000214267,0.034089949630668366
180,2000/9/19,1444.51001,1461.160034,1444.51001,1459.900024,1459.900024,1024900000.0,0.010597786000000001,0.000112313,0.034202262698770164
181,2000/9/20,1459.900024,1460.48999,1430.949951,1451.339966,1451.339966,1104000000.0,-0.005880712,3.4582800000000004e-05,0.03423684547239711
182,2000/9/21,1451.339966,1452.77002,1436.300049,1449.050049,1449.050049,1105400000.0,-0.001579041,2.49337e-06,0.03423933884287679
183,2000/9/22,1449.050049,1449.050049,1421.880005,1448.719971,1448.719971,1185500000.0,-0.000227815,5.1899800000000004e-08,0.034239390742551015
184,2000/9/25,1448.719971,1457.420044,1435.930054,1439.030029,1439.030029,982400000.0,-0.006711091999999999,4.50388e-05,0.03428442949838348
185,2000/9/26,1439.030029,1448.040039,1425.25,1427.209961,1427.209961,1106600000.0,-0.008247833000000001,6.80268e-05,0.03435245624757937
186,2000/9/27,1427.209961,1437.219971,1419.439941,1426.569946,1426.569946,1174700000.0,-0.000448538,2.0118700000000001e-07,0.034352657433916814
187,2000/9/28,1426.569946,1461.689941,1425.780029,1458.290039,1458.290039,1206200000.0,0.021991619,0.000483631,0.03483628874015798
188,2000/9/29,1458.290039,1458.290039,1436.290039,1436.51001,1436.51001,1197100000.0,-0.015047975,0.000226442,0.035062730291758604
189,2000/10/2,1436.52002,1445.599976,1429.829956,1436.22998,1436.22998,1051200000.0,-0.000194957,3.80081e-08,0.03506276829999045
190,2000/10/3,1436.22998,1454.819946,1425.280029,1426.459961,1426.459961,1098100000.0,-0.006825788,4.65914e-05,0.03510935968181139
191,2000/10/4,1426.459961,1439.98999,1416.310059,1434.319946,1434.319946,1167400000.0,0.005495008000000001,3.01951e-05,0.03513955479473146
192,2000/10/5,1434.319946,1444.170044,1431.800049,1436.280029,1436.280029,1176100000.0,0.001365626,1.86493e-06,0.03514141972910333
193,2000/10/6,1436.280029,1443.300049,1397.060059,1408.98999,1408.98999,1150100000.0,-0.019183329,0.000368,0.035509419840625576
194,2000/10/9,1408.98999,1409.689941,1392.47998,1402.030029,1402.030029,716600000.0,-0.004951921,2.4521500000000002e-05,0.03553394136221582
195,2000/10/10,1402.030029,1408.829956,1383.849976,1387.02002,1387.02002,1044000000.0,-0.010763631999999999,0.00011585600000000001,0.03564979713604724
196,2000/10/11,1387.02002,1387.02002,1349.670044,1364.589966,1364.589966,1387500000.0,-0.016303583,0.000265807,0.03591560395468513
197,2000/10/12,1364.589966,1374.930054,1328.060059,1329.780029,1329.780029,1388600000.0,-0.025840455,0.0006677289999999999,0.03658333306929215
